Fecha,Producto,Cantidad Vendida,Precio
2023-03-04,Papel Higienico,291,35
2023-03-04,Toallas Femeninas,362,70
2023-03-04,Peines,96,35
2023-03-04,Shampoo,620,100
2023-03-05,Servilletas,302,20
2023-03-05,Toallas de Papel,534,25
2023-03-05,Guantes de Limpieza,25,35
2023-03-05,Cremas,123,120
2023-03-05,Papel Higienico,438,35
2023-03-05,Jabon,678,100
2023-03-05,Lapices,138,15
2023-03-05,Calcetines,246,35
2023-03-05,Ambientador,40,65
2023-03-05,Brochas,21,45
2023-03-05,Toallas Femeninas,500,70
2023-03-05,Baterias,116,25
2023-03-06,Algodon,76,20
2023-03-06,Sombreros,42,85
2023-03-06,Detergente,191,75
2023-03-07,Cepillo,121,50
2023-03-07,Algodon,71,20
2023-03-07,Toallas Femeninas,140,70
2023-03-07,Guantes,40,55
2023-03-07,Desinfectante,106,45
2023-03-07,Cinta Adhesiva,51,20
2023-03-07,Baterias,121,25
2023-03-07,Fosforos,71,8
2023-03-07,Perfume,39,180
2023-03-07,Guantes de Limpieza,68,35
2023-03-07,Shampoo,128,100
2023-03-07,Condones,710,170
2023-03-07,Cubeta,5,150
2023-03-07,Cortauñas,110,25
2023-03-07,Protectores Solares,31,95
2023-03-07,Cremas,350,120
2023-03-07,Curitas,58,25
2023-03-07,Toallas de Papel,185,25
2023-03-07,Bufandas,47,65
2023-03-07,Tijeras,26,55
2023-03-07,Brochas,25,45
2023-03-07,Focos,75,35
2023-03-08,Enjuague Bucal,194,85
2023-03-08,Cinta Adhesiva,141,20
2023-03-08,Guantes,25,55
2023-03-08,Pasta Dental,258,45
2023-03-08,Jabon,547,100
2023-03-08,Perfume,13,180
2023-03-08,Alcohol,56,30
2023-03-08,Maquillaje,43,95
2023-03-08,Aspirinas,111,35
2023-03-08,Repelente de Insectos,49,55
2023-03-08,Tijeras,25,55
2023-03-08,Desinfectante,86,45
2023-03-09,Brochas,46,45
2023-03-09,Fosforos,56,8
2023-03-09,Condones,955,170
2023-03-09,Tijeras,45,55
2023-03-09,Toallas Femeninas,182,70
2023-03-09,Trapeador,20,95
2023-03-10,Jabon,970,100
2023-03-10,Maquillaje,49,95
2023-03-10,Cables USB,34,45
2023-03-10,Enjuague Bucal,156,85
2023-03-10,Fosforos,47,8
2023-03-10,Cuadernos,179,45
2023-03-10,Peines,45,35
2023-03-10,Guantes de Limpieza,69,35
2023-03-10,Shampoo,947,100
2023-03-10,Lapices,118,15
2023-03-10,Cargadores,17,85
2023-03-10,Limpiavidrios,74,55
2023-03-11,Vitaminas,68,125
2023-03-11,Brochas,58,45
2023-03-11,Condones,721,170
2023-03-11,Curitas,118,25
2023-03-11,Papel Higienico,406,35
2023-03-11,Cargadores,33,85
2023-03-11,Focos,50,35
2023-03-11,Shampoo,936,100
2023-03-11,Enjuague Bucal,153,85
2023-03-11,Toallas Femeninas,354,70
2023-03-11,Escoba,23,120
2023-03-11,Cables USB,28,45
2023-03-11,Toallas de Papel,582,25
2023-03-11,Bufandas,42,65
2023-03-11,Algodon,62,20
2023-03-11,Tijeras,22,55
2023-03-11,Cinta Adhesiva,96,20
2023-03-11,Detergente,282,75
2023-03-11,Paraguas,11,120
2023-03-11,Desinfectante,88,45
2023-03-11,Cubeta,20,150
2023-03-11,Cremas,90,120
2023-03-11,Alcohol,82,30
2023-03-11,Calcetines,160,35
2023-03-12,Cuadernos,69,45
2023-03-12,Algodon,90,20
2023-03-12,Shampoo,183,100
2023-03-12,Cortauñas,112,25
2023-03-12,Bufandas,63,65
2023-03-12,Toallas Femeninas,137,70
2023-03-12,Brochas,20,45
2023-03-12,Cremas,324,120
2023-03-12,Pasta Dental,336,45
2023-03-12,Detergente,236,75
2023-03-12,Cepillo,94,50
2023-03-12,Alcohol,99,30
2023-03-12,Guantes,35,55
2023-03-13,Trapeador,58,95
2023-03-13,Tijeras,35,55
2023-03-13,Condones,715,170
2023-03-13,Mochilas,16,250
2023-03-13,Cuadernos,122,45
2023-03-13,Limpiavidrios,77,55
2023-03-13,Guantes de Limpieza,44,35
2023-03-13,Desodorante,381,100
2023-03-13,Papel Higienico,440,35
2023-03-13,Curitas,43,25
2023-03-13,Lapices,387,15
2023-03-13,Protectores Solares,73,95
2023-03-13,Toallas Femeninas,204,70
2023-03-13,Pasta Dental,188,45
2023-03-13,Sombreros,17,85
2023-03-13,Jabon,700,100
2023-03-13,Ambientador,38,65
2023-03-13,Cinta Adhesiva,113,20
2023-03-13,Cubeta,15,150
2023-03-14,Maquillaje,34,95
2023-03-14,Baterias,72,25
2023-03-14,Jabon,306,100
2023-03-14,Focos,92,35
2023-03-14,Servilletas,447,20
2023-03-14,Ambientador,48,65
2023-03-14,Shampoo,973,100
2023-03-14,Perfume,33,180
2023-03-14,Cinta Adhesiva,99,20
2023-03-14,Cables USB,55,45
2023-03-14,Toallas de Papel,480,25
2023-03-14,Curitas,87,25
2023-03-14,Cortauñas,40,25
2023-03-14,Algodon,77,20
2023-03-14,Suavizante,193,65
2023-03-14,Enjuague Bucal,75,85
2023-03-15,Suavizante,87,65
2023-03-15,Cepillo,251,50
2023-03-16,Escoba,17,120
2023-03-16,Algodon,118,20
2023-03-16,Cinta Adhesiva,137,20
2023-03-16,Cuadernos,135,45
2023-03-17,Guantes de Limpieza,39,35
2023-03-17,Aspirinas,107,35
2023-03-17,Peines,94,35
2023-03-17,Lapices,175,15
2023-03-17,Cargadores,31,85
2023-03-17,Maquillaje,31,95
2023-03-17,Papel Higienico,454,35
2023-03-17,Jabon,938,100
2023-03-18,Desodorante,802,100
2023-03-18,Focos,65,35
2023-03-18,Shampoo,534,100
2023-03-18,Tijeras,34,55
2023-03-18,Lapices,388,15
2023-03-18,Sombreros,32,85
2023-03-18,Ambientador,77,65
2023-03-18,Cloro,115,40
2023-03-18,Espejos,32,75
2023-03-18,Mochilas,11,250
2023-03-18,Protectores Solares,68,95
2023-03-18,Desinfectante,81,45
2023-03-18,Cargadores,12,85
2023-03-18,Perfume,22,180
2023-03-18,Vitaminas,64,125
2023-03-18,Baterias,99,25
2023-03-18,Escoba,12,120
2023-03-18,Maquillaje,42,95
2023-03-18,Calcetines,161,35
2023-03-18,Curitas,148,25
2023-03-18,Enjuague Bucal,132,85
2023-03-19,Cargadores,28,85
2023-03-19,Toallas Femeninas,196,70
2023-03-19,Sombreros,47,85
2023-03-19,Velas,51,30
2023-03-19,Paraguas,27,120
2023-03-19,Focos,52,35
2023-03-19,Limpiavidrios,66,55
2023-03-19,Shampoo,471,100
2023-03-19,Servilletas,116,20
2023-03-19,Escoba,16,120
2023-03-19,Repelente de Insectos,41,55
2023-03-19,Cubeta,21,150
2023-03-19,Desinfectante,119,45
2023-03-19,Ambientador,52,65
2023-03-19,Cremas,221,120
2023-03-19,Cables USB,25,45
2023-03-19,Cuadernos,94,45
2023-03-20,Cinta Adhesiva,85,20
2023-03-20,Baterias,54,25
2023-03-20,Detergente,278,75
2023-03-20,Focos,50,35
2023-03-20,Perfume,20,180
2023-03-20,Trapeador,15,95
2023-03-20,Cubeta,15,150
2023-03-20,Cepillo,210,50
2023-03-20,Servilletas,296,20
2023-03-20,Espejos,33,75
2023-03-20,Alcohol,46,30
2023-03-20,Brochas,47,45
2023-03-20,Desinfectante,48,45
2023-03-20,Limpiavidrios,70,55
2023-03-20,Sombreros,46,85
2023-03-20,Bufandas,34,65
2023-03-20,Curitas,90,25
2023-03-20,Velas,54,30
2023-03-20,Calcetines,91,35
2023-03-20,Algodon,101,20
2023-03-20,Toallas de Papel,574,25
2023-03-21,Baterias,71,25
2023-03-21,Enjuague Bucal,100,85
2023-03-21,Calcetines,189,35
2023-03-21,Cinta Adhesiva,93,20
2023-03-21,Toallas de Papel,243,25
2023-03-21,Limpiavidrios,88,55
2023-03-21,Cepillo,277,50
2023-03-21,Guantes,32,55
2023-03-21,Escoba,41,120
2023-03-21,Algodon,54,20
2023-03-21,Perfume,28,180
2023-03-21,Aspirinas,141,35
2023-03-21,Cargadores,14,85
2023-03-21,Pasta Dental,243,45
2023-03-21,Fosforos,30,8
2023-03-21,Curitas,43,25
2023-03-22,Brochas,49,45
2023-03-22,Desodorante,613,100
2023-03-22,Cortauñas,115,25
2023-03-22,Algodon,88,20
2023-03-22,Curitas,102,25
2023-03-22,Fosforos,45,8
2023-03-22,Calcetines,129,35
2023-03-22,Suavizante,137,65
2023-03-22,Jabon,852,100
2023-03-22,Cargadores,18,85
2023-03-22,Pasta Dental,336,45
2023-03-22,Lapices,201,15
2023-03-22,Vitaminas,80,125
2023-03-22,Protectores Solares,38,95
2023-03-22,Enjuague Bucal,125,85
2023-03-22,Cinta Adhesiva,81,20
2023-03-22,Ambientador,31,65
2023-03-23,Servilletas,322,20
2023-03-23,Cortauñas,94,25
2023-03-23,Brochas,24,45
2023-03-23,Cepillo,209,50
2023-03-23,Paraguas,21,120
2023-03-23,Fosforos,96,8
2023-03-23,Algodon,79,20
2023-03-23,Bufandas,62,65
2023-03-23,Escoba,23,120
2023-03-23,Alcohol,48,30
2023-03-23,Limpiavidrios,86,55
2023-03-24,Espejos,15,75
2023-03-24,Aspirinas,133,35
2023-03-24,Focos,82,35
2023-03-24,Velas,63,30
2023-03-24,Repelente de Insectos,24,55
2023-03-24,Algodon,63,20
2023-03-24,Bufandas,22,65
2023-03-24,Desinfectante,54,45
2023-03-24,Lapices,175,15
2023-03-24,Ambientador,51,65
2023-03-25,Lapices,194,15
2023-03-25,Cubeta,15,150
2023-03-25,Cortauñas,35,25
2023-03-25,Limpiavidrios,50,55
2023-03-25,Cremas,81,120
2023-03-25,Cepillo,92,50
2023-03-25,Servilletas,154,20
2023-03-25,Paraguas,11,120
2023-03-25,Shampoo,873,100
2023-03-25,Mochilas,18,250
2023-03-25,Condones,897,170
2023-03-25,Bufandas,50,65
2023-03-25,Calcetines,93,35
2023-03-25,Cloro,54,40
2023-03-25,Toallas de Papel,581,25
2023-03-25,Cargadores,20,85
2023-03-25,Repelente de Insectos,58,55
2023-03-25,Esponjas,106,15
2023-03-25,Sombreros,16,85
2023-03-26,Algodon,62,20
2023-03-26,Toallas de Papel,254,25
2023-03-26,Peines,100,35
2023-03-26,Cuadernos,95,45
2023-03-26,Escoba,21,120
2023-03-27,Maquillaje,50,95
2023-03-27,Bufandas,22,65
2023-03-27,Repelente de Insectos,41,55
2023-03-27,Mochilas,6,250
2023-03-27,Cuadernos,161,45
2023-03-27,Espejos,18,75
2023-03-27,Cubeta,20,150
2023-03-27,Cepillo,268,50
2023-03-27,Pasta Dental,372,45
2023-03-27,Tijeras,27,55
2023-03-27,Focos,78,35
2023-03-27,Guantes de Limpieza,80,35
2023-03-27,Cinta Adhesiva,124,20
2023-03-27,Curitas,113,25
2023-03-27,Condones,939,170
2023-03-27,Escoba,48,120
2023-03-27,Vitaminas,38,125
2023-03-27,Baterias,84,25
2023-03-27,Sombreros,26,85
2023-03-27,Protectores Solares,77,95
2023-03-28,Suavizante,192,65
2023-03-28,Guantes de Limpieza,47,35
2023-03-28,Trapeador,23,95
2023-03-28,Cargadores,38,85
2023-03-28,Jabon,828,100
2023-03-28,Espejos,10,75
2023-03-28,Algodon,119,20
2023-03-28,Enjuague Bucal,73,85
2023-03-28,Curitas,124,25
2023-03-28,Maquillaje,32,95
2023-03-28,Desinfectante,66,45
2023-03-28,Escoba,12,120
2023-03-29,Desodorante,671,100
2023-03-29,Toallas Femeninas,246,70
2023-03-29,Guantes de Limpieza,25,35
2023-03-29,Cargadores,22,85
2023-03-29,Cortauñas,101,25
2023-03-29,Perfume,32,180
2023-03-29,Maquillaje,25,95
2023-03-29,Toallas de Papel,269,25
2023-03-29,Guantes,43,55
2023-03-29,Focos,41,35
2023-03-29,Bufandas,29,65
2023-03-29,Suavizante,167,65
2023-03-30,Cuadernos,115,45
2023-03-30,Desinfectante,67,45
2023-03-30,Maquillaje,19,95
2023-03-30,Brochas,80,45
2023-03-31,Baterias,144,25
2023-03-31,Desodorante,928,100
2023-03-31,Pasta Dental,206,45
2023-03-31,Enjuague Bucal,126,85
2023-03-31,Calcetines,205,35
2023-03-31,Fosforos,104,8
2023-03-31,Shampoo,704,100
2023-03-31,Lapices,392,15
2023-03-31,Aspirinas,59,35
2023-03-31,Velas,57,30
2023-03-31,Ambientador,36,65
2023-03-31,Guantes,94,55
2023-03-31,Cables USB,37,45
2023-03-31,Tijeras,42,55
2023-03-31,Guantes de Limpieza,74,35
2023-03-31,Cubeta,18,150
2023-03-31,Espejos,30,75
2023-03-31,Peines,86,35
2023-03-31,Bufandas,56,65
2023-04-01,Espejos,26,75
2023-04-01,Papel Higienico,338,35
2023-04-01,Cargadores,19,85
2023-04-02,Shampoo,419,100
2023-04-02,Cremas,81,120
2023-04-02,Desodorante,987,100
2023-04-02,Cuadernos,110,45
2023-04-03,Enjuague Bucal,117,85
2023-04-03,Condones,859,170
2023-04-03,Toallas Femeninas,221,70
2023-04-03,Algodon,116,20
2023-04-03,Fosforos,49,8
2023-04-03,Maquillaje,49,95
2023-04-03,Servilletas,280,20
2023-04-03,Calcetines,100,35
2023-04-03,Desodorante,258,100
2023-04-03,Aspirinas,84,35
2023-04-03,Cuadernos,59,45
2023-04-03,Brochas,29,45
2023-04-03,Limpiavidrios,42,55
2023-04-03,Perfume,15,180
2023-04-04,Brochas,46,45
2023-04-04,Desinfectante,73,45
2023-04-04,Shampoo,243,100
2023-04-04,Jabon,347,100
2023-04-04,Condones,682,170
2023-04-04,Fosforos,46,8
2023-04-04,Lapices,144,15
2023-04-04,Detergente,277,75
2023-04-04,Cepillo,259,50
2023-04-04,Toallas Femeninas,495,70
2023-04-04,Paraguas,18,120
2023-04-04,Cinta Adhesiva,74,20
2023-04-04,Suavizante,177,65
2023-04-04,Espejos,30,75
2023-04-04,Desodorante,471,100
2023-04-04,Velas,24,30
2023-04-04,Guantes,57,55
2023-04-04,Cubeta,5,150
2023-04-04,Cortauñas,36,25
2023-04-05,Papel Higienico,256,35
2023-04-05,Cuadernos,104,45
2023-04-05,Toallas Femeninas,196,70
2023-04-05,Cinta Adhesiva,148,20
2023-04-05,Lapices,295,15
2023-04-05,Mochilas,5,250
2023-04-05,Suavizante,93,65
2023-04-05,Cloro,98,40
2023-04-05,Curitas,146,25
2023-04-05,Pasta Dental,249,45
2023-04-05,Paraguas,34,120
2023-04-05,Protectores Solares,37,95
2023-04-05,Servilletas,292,20
2023-04-05,Velas,31,30
2023-04-06,Cables USB,36,45
2023-04-06,Pasta Dental,97,45
2023-04-06,Sombreros,37,85
2023-04-06,Desodorante,812,100
2023-04-06,Velas,42,30
2023-04-07,Vitaminas,69,125
2023-04-07,Servilletas,300,20
2023-04-07,Papel Higienico,654,35
2023-04-07,Limpiavidrios,68,55
2023-04-07,Escoba,43,120
2023-04-07,Mochilas,13,250
2023-04-07,Esponjas,102,15
2023-04-07,Cuadernos,130,45
2023-04-07,Fosforos,90,8
2023-04-07,Pasta Dental,202,45
2023-04-07,Protectores Solares,64,95
2023-04-07,Condones,697,170
2023-04-07,Guantes,79,55
2023-04-07,Bufandas,27,65
2023-04-07,Toallas Femeninas,286,70
2023-04-07,Algodon,42,20
2023-04-07,Peines,90,35
2023-04-07,Cortauñas,48,25
2023-04-08,Velas,68,30
2023-04-08,Cuadernos,68,45
2023-04-08,Cinta Adhesiva,79,20
2023-04-08,Calcetines,257,35
2023-04-08,Desinfectante,88,45
2023-04-08,Enjuague Bucal,151,85
2023-04-08,Paraguas,30,120
2023-04-08,Suavizante,53,65
2023-04-08,Bufandas,56,65
2023-04-08,Ambientador,51,65
2023-04-08,Jabon,707,100
2023-04-08,Servilletas,184,20
2023-04-08,Alcohol,81,30
2023-04-08,Cortauñas,101,25
2023-04-08,Cables USB,49,45
2023-04-08,Condones,907,170
2023-04-08,Baterias,48,25
2023-04-09,Guantes de Limpieza,47,35
2023-04-09,Enjuague Bucal,123,85
2023-04-09,Cortauñas,114,25
2023-04-09,Aspirinas,82,35
2023-04-09,Jabon,134,100
2023-04-09,Toallas Femeninas,152,70
2023-04-09,Alcohol,35,30
2023-04-09,Fosforos,35,8
2023-04-09,Cremas,352,120
2023-04-09,Lapices,143,15
2023-04-09,Mochilas,18,250
2023-04-09,Suavizante,78,65
2023-04-09,Perfume,14,180
2023-04-09,Protectores Solares,30,95
2023-04-09,Baterias,98,25
2023-04-09,Cuadernos,63,45
2023-04-10,Calcetines,105,35
2023-04-10,Cortauñas,68,25
2023-04-10,Guantes de Limpieza,61,35
2023-04-10,Ambientador,63,65
2023-04-10,Cremas,355,120
2023-04-10,Esponjas,92,15
2023-04-10,Brochas,70,45
2023-04-10,Mochilas,5,250
2023-04-10,Cuadernos,191,45
2023-04-10,Jabon,785,100
2023-04-10,Condones,769,170
2023-04-10,Fosforos,120,8
2023-04-10,Cinta Adhesiva,117,20
2023-04-10,Papel Higienico,400,35
2023-04-10,Lapices,346,15
2023-04-10,Cubeta,10,150
2023-04-10,Espejos,24,75
2023-04-10,Protectores Solares,20,95
2023-04-10,Focos,54,35
2023-04-10,Suavizante,43,65
2023-04-10,Peines,81,35
2023-04-10,Velas,26,30
2023-04-10,Desodorante,155,100
2023-04-11,Protectores Solares,76,95
2023-04-11,Maquillaje,22,95
2023-04-11,Bufandas,71,65
2023-04-11,Cortauñas,118,25
2023-04-11,Vitaminas,30,125
2023-04-11,Mochilas,16,250
2023-04-11,Desinfectante,110,45
2023-04-11,Focos,37,35
2023-04-11,Cuadernos,158,45
2023-04-11,Tijeras,33,55
2023-04-12,Toallas Femeninas,226,70
2023-04-12,Repelente de Insectos,52,55
2023-04-12,Curitas,83,25
2023-04-12,Desodorante,695,100
2023-04-12,Detergente,295,75
2023-04-12,Jabon,420,100
2023-04-13,Bufandas,37,65
2023-04-13,Tijeras,48,55
2023-04-13,Focos,44,35
2023-04-13,Esponjas,117,15
2023-04-13,Jabon,543,100
2023-04-13,Cepillo,146,50
2023-04-13,Alcohol,42,30
2023-04-13,Espejos,15,75
2023-04-13,Detergente,206,75
2023-04-13,Maquillaje,17,95
2023-04-13,Perfume,35,180
2023-04-13,Servilletas,485,20
2023-04-13,Guantes,100,55
2023-04-13,Cloro,147,40
2023-04-13,Mochilas,10,250
2023-04-13,Cargadores,36,85
2023-04-13,Vitaminas,92,125
2023-04-13,Cremas,272,120
2023-04-13,Fosforos,97,8
2023-04-13,Desodorante,500,100
2023-04-13,Pasta Dental,181,45
2023-04-13,Cubeta,9,150
2023-04-13,Trapeador,42,95
2023-04-13,Algodon,92,20
2023-04-14,Algodon,111,20
2023-04-14,Desodorante,793,100
2023-04-14,Esponjas,107,15
2023-04-14,Enjuague Bucal,97,85
2023-04-14,Lapices,361,15
2023-04-14,Cuadernos,104,45
2023-04-14,Trapeador,53,95
2023-04-14,Cables USB,31,45
2023-04-14,Suavizante,70,65
2023-04-14,Limpiavidrios,95,55
2023-04-14,Toallas de Papel,174,25
2023-04-14,Aspirinas,93,35
2023-04-15,Bufandas,20,65
2023-04-15,Velas,33,30
2023-04-15,Suavizante,64,65
2023-04-15,Escoba,35,120
2023-04-15,Focos,54,35
2023-04-15,Cubeta,21,150
2023-04-15,Condones,891,170
2023-04-15,Brochas,52,45
2023-04-15,Lapices,223,15
2023-04-15,Cloro,148,40
2023-04-15,Baterias,122,25
2023-04-15,Limpiavidrios,27,55
2023-04-15,Espejos,27,75
2023-04-15,Calcetines,117,35
2023-04-15,Cargadores,20,85
2023-04-15,Shampoo,258,100
2023-04-15,Servilletas,459,20
2023-04-15,Fosforos,42,8
2023-04-15,Tijeras,25,55
2023-04-15,Alcohol,57,30
2023-04-15,Cuadernos,153,45
2023-04-15,Mochilas,18,250
2023-04-16,Guantes de Limpieza,33,35
2023-04-16,Cepillo,193,50
2023-04-16,Repelente de Insectos,24,55
2023-04-16,Desodorante,968,100
2023-04-17,Cloro,142,40
2023-04-17,Servilletas,295,20
2023-04-17,Aspirinas,75,35
2023-04-17,Brochas,42,45
2023-04-17,Toallas de Papel,228,25
2023-04-17,Paraguas,14,120
2023-04-17,Suavizante,191,65
2023-04-17,Tijeras,43,55
2023-04-17,Vitaminas,31,125
2023-04-17,Velas,43,30
2023-04-17,Cubeta,10,150
2023-04-17,Shampoo,447,100
2023-04-17,Cables USB,27,45
2023-04-17,Repelente de Insectos,19,55
2023-04-18,Pasta Dental,382,45
2023-04-18,Fosforos,99,8
2023-04-18,Ambientador,41,65
2023-04-18,Perfume,12,180
2023-04-18,Detergente,56,75
2023-04-18,Alcohol,67,30
2023-04-19,Cinta Adhesiva,96,20
2023-04-19,Paraguas,18,120
2023-04-19,Alcohol,25,30
2023-04-19,Repelente de Insectos,53,55
2023-04-19,Ambientador,35,65
2023-04-19,Baterias,83,25
2023-04-19,Vitaminas,79,125
2023-04-19,Curitas,103,25
2023-04-19,Enjuague Bucal,51,85
2023-04-19,Aspirinas,164,35
2023-04-19,Sombreros,34,85
2023-04-19,Escoba,45,120
2023-04-19,Condones,784,170
2023-04-20,Escoba,32,120
2023-04-20,Cepillo,54,50
2023-04-20,Cortauñas,52,25
2023-04-20,Baterias,138,25
2023-04-20,Algodon,91,20
2023-04-20,Pasta Dental,101,45
2023-04-20,Toallas de Papel,576,25
2023-04-20,Sombreros,44,85
2023-04-20,Mochilas,18,250
2023-04-20,Desodorante,646,100
2023-04-20,Suavizante,198,65
2023-04-21,Peines,52,35
2023-04-21,Cepillo,64,50
2023-04-21,Detergente,83,75
2023-04-21,Shampoo,198,100
2023-04-21,Trapeador,54,95
2023-04-21,Suavizante,128,65
2023-04-21,Perfume,34,180
2023-04-21,Cloro,45,40
2023-04-21,Baterias,135,25
2023-04-21,Mochilas,12,250
2023-04-21,Paraguas,22,120
2023-04-21,Curitas,113,25
2023-04-21,Papel Higienico,705,35
2023-04-21,Cremas,199,120
2023-04-21,Fosforos,32,8
2023-04-21,Servilletas,164,20
2023-04-21,Calcetines,299,35
2023-04-21,Brochas,78,45
2023-04-21,Enjuague Bucal,119,85
2023-04-21,Cargadores,32,85
2023-04-21,Repelente de Insectos,25,55
2023-04-21,Alcohol,59,30
2023-04-21,Focos,39,35
2023-04-22,Guantes,82,55
2023-04-22,Espejos,22,75
2023-04-22,Enjuague Bucal,179,85
2023-04-22,Cables USB,48,45
2023-04-23,Trapeador,49,95
2023-04-23,Brochas,64,45
2023-04-23,Focos,38,35
2023-04-23,Curitas,112,25
2023-04-23,Paraguas,39,120
2023-04-23,Cloro,32,40
2023-04-23,Desodorante,828,100
2023-04-23,Cables USB,54,45
2023-04-23,Perfume,38,180
2023-04-23,Suavizante,164,65
2023-04-23,Servilletas,394,20
2023-04-23,Cuadernos,152,45
2023-04-23,Sombreros,27,85
2023-04-23,Vitaminas,69,125
2023-04-23,Enjuague Bucal,147,85
2023-04-23,Maquillaje,35,95
2023-04-23,Cargadores,23,85
2023-04-23,Cepillo,112,50
2023-04-24,Jabon,968,100
2023-04-24,Cubeta,23,150
2023-04-24,Servilletas,181,20
2023-04-24,Cortauñas,42,25
2023-04-24,Curitas,147,25
2023-04-24,Pasta Dental,108,45
2023-04-24,Peines,82,35
2023-04-24,Calcetines,290,35
2023-04-24,Aspirinas,188,35
2023-04-24,Desodorante,921,100
2023-04-24,Detergente,176,75
2023-04-24,Brochas,75,45
2023-04-24,Vitaminas,90,125
2023-04-24,Toallas Femeninas,500,70
2023-04-24,Cepillo,211,50
2023-04-24,Ambientador,54,65
2023-04-25,Guantes,81,55
2023-04-25,Aspirinas,123,35
2023-04-25,Toallas de Papel,190,25
2023-04-25,Jabon,869,100
2023-04-25,Suavizante,183,65
2023-04-25,Limpiavidrios,85,55
2023-04-26,Cubeta,5,150
2023-04-26,Trapeador,29,95
2023-04-26,Detergente,108,75
2023-04-26,Cargadores,21,85
2023-04-26,Algodon,118,20
2023-04-26,Vitaminas,87,125
2023-04-26,Cinta Adhesiva,105,20
2023-04-26,Escoba,23,120
2023-04-26,Lapices,252,15
2023-04-26,Suavizante,159,65
2023-04-26,Servilletas,194,20
2023-04-26,Cepillo,91,50
2023-04-26,Repelente de Insectos,32,55
2023-04-26,Perfume,24,180
2023-04-26,Enjuague Bucal,98,85
2023-04-26,Papel Higienico,628,35
2023-04-26,Maquillaje,47,95
2023-04-26,Fosforos,98,8
2023-04-26,Bufandas,36,65
2023-04-26,Curitas,104,25
2023-04-27,Protectores Solares,47,95
2023-04-27,Velas,41,30
2023-04-27,Papel Higienico,225,35
2023-04-27,Desodorante,167,100
2023-04-27,Desinfectante,35,45
2023-04-27,Servilletas,436,20
2023-04-27,Cargadores,29,85
2023-04-27,Fosforos,91,8
2023-04-28,Servilletas,465,20
2023-04-28,Paraguas,10,120
2023-04-28,Desinfectante,107,45
2023-04-28,Velas,44,30
2023-04-28,Repelente de Insectos,29,55
2023-04-28,Maquillaje,59,95
2023-04-28,Cloro,65,40
2023-04-28,Vitaminas,87,125
2023-04-28,Ambientador,48,65
2023-04-29,Limpiavidrios,50,55
2023-04-29,Brochas,62,45
2023-04-29,Pasta Dental,195,45
2023-04-29,Servilletas,289,20
2023-04-29,Curitas,108,25
2023-04-29,Ambientador,41,65
2023-04-29,Desodorante,416,100
2023-04-29,Guantes de Limpieza,25,35
2023-04-29,Bufandas,56,65
2023-04-29,Algodon,58,20
2023-04-29,Mochilas,12,250
2023-04-29,Protectores Solares,20,95
2023-04-29,Aspirinas,192,35
2023-04-29,Papel Higienico,386,35
2023-04-29,Toallas de Papel,374,25
2023-04-29,Suavizante,95,65
2023-04-29,Fosforos,90,8
2023-04-29,Focos,66,35
2023-04-29,Cuadernos,141,45
2023-04-30,Repelente de Insectos,41,55
2023-04-30,Cubeta,15,150
2023-04-30,Cables USB,33,45
2023-04-30,Tijeras,31,55
2023-04-30,Cepillo,278,50
2023-04-30,Detergente,125,75
2023-04-30,Trapeador,57,95
2023-04-30,Vitaminas,74,125
2023-04-30,Curitas,83,25
2023-04-30,Ambientador,39,65
2023-04-30,Toallas Femeninas,492,70
2023-04-30,Fosforos,120,8
2023-04-30,Mochilas,9,250
2023-04-30,Calcetines,256,35
2023-04-30,Paraguas,33,120
2023-04-30,Cinta Adhesiva,146,20
2023-04-30,Maquillaje,31,95
2023-05-01,Shampoo,500,100
2023-05-01,Limpiavidrios,48,55
2023-05-01,Ambientador,81,65
2023-05-01,Alcohol,64,30
2023-05-01,Trapeador,31,95
2023-05-01,Calcetines,86,35
2023-05-01,Focos,35,35
2023-05-01,Cloro,114,40
2023-05-01,Papel Higienico,245,35
2023-05-01,Vitaminas,39,125
2023-05-01,Repelente de Insectos,56,55
2023-05-01,Guantes,68,55
2023-05-01,Aspirinas,105,35
2023-05-01,Algodon,106,20
2023-05-01,Guantes de Limpieza,69,35
2023-05-01,Desodorante,618,100
2023-05-01,Enjuague Bucal,195,85
2023-05-01,Paraguas,22,120
2023-05-02,Servilletas,416,20
2023-05-02,Cremas,302,120
2023-05-02,Alcohol,48,30
2023-05-02,Lapices,230,15
2023-05-02,Papel Higienico,675,35
2023-05-02,Cloro,110,40
2023-05-02,Vitaminas,78,125
2023-05-02,Pasta Dental,388,45
2023-05-02,Cortauñas,37,25
2023-05-02,Aspirinas,73,35
2023-05-02,Bufandas,66,65
2023-05-02,Toallas de Papel,502,25
2023-05-02,Protectores Solares,63,95
2023-05-02,Cinta Adhesiva,42,20
2023-05-02,Tijeras,39,55
2023-05-02,Baterias,141,25
2023-05-02,Desinfectante,92,45
2023-05-02,Toallas Femeninas,232,70
2023-05-02,Limpiavidrios,95,55
2023-05-02,Mochilas,6,250
2023-05-02,Trapeador,51,95
2023-05-02,Detergente,214,75
